,date,blue,green,red,nir,swir1,swir2,therm,tcb,tcg,tcw
214,2004-12-02 00:00:00,0.0756,0.088,0.1171,0.1961,0.2189,0.1304,0.0031,0.3281,0.0476,-0.1338
215,2005-03-08 00:00:00,0.0493,0.0478,0.0543,0.089,0.0938,0.0663,0.0816,0.1558,0.0159,-0.0589
216,2005-04-09 00:00:00,0.0285,0.0302,0.0324,0.056,0.055,0.0446,0.0758,0.096,0.0108,-0.0367
217,2005-05-19 00:00:00,0.0359,0.0432,0.0393,0.0772,0.0621,0.0424,0.1236,0.1206,0.0206,-0.031
218,2005-05-27 00:00:00,0.0231,0.029,0.0264,0.0576,0.0468,0.0355,0.2284,0.0873,0.0175,-0.0275
219,2005-06-04 00:00:00,0.024,0.028,0.0302,0.0674,0.0571,0.0384,0.1973,0.0987,0.0231,-0.0334
220,2005-06-12 00:00:00,0.022,0.0297,0.0321,0.0754,0.0573,0.0416,0.1816,0.1055,0.028,-0.033
221,2005-06-20 00:00:00,0.0266,0.0373,0.0297,0.0878,0.0531,0.0387,0.2018,0.1134,0.037,-0.025
222,2005-06-28 00:00:00,0.0288,0.0345,0.0283,0.0935,0.0574,0.0398,0.1974,0.1167,0.0423,-0.0285
223,2005-07-06 00:00:00,0.0229,0.0312,0.0332,0.0972,0.0567,0.0362,0.2282,0.1179,0.045,-0.0244
224,2005-07-22 00:00:00,0.0237,0.0376,0.0326,0.1158,0.0668,0.0403,0.2282,0.1352,0.058,-0.029
225,2005-07-30 00:00:00,0.0251,0.033,0.0265,0.1145,0.0626,0.0349,0.2436,0.1269,0.0615,-0.0259
226,2005-08-07 00:00:00,0.0281,0.0372,0.0323,0.1264,0.0711,0.0449,0.2411,0.1443,0.0653,-0.0327
227,2005-08-15 00:00:00,0.0256,0.0337,0.0264,0.1383,0.0766,0.0433,0.2284,0.1472,0.079,-0.0358
228,2005-08-23 00:00:00,0.0217,0.0293,0.0317,0.153,0.0835,0.0429,0.215,0.158,0.0897,-0.0367
229,2005-09-08 00:00:00,0.0289,0.0385,0.0359,0.1132,0.0657,0.0382,0.1973,0.1362,0.0536,-0.0261
230,2005-09-24 00:00:00,0.0239,0.047,0.0494,0.1768,0.1335,0.071,0.1189,0.2115,0.0916,-0.0741
231,2005-10-10 00:00:00,0.0266,0.0501,0.0526,0.1671,0.1866,0.1142,0.1425,0.2362,0.0749,-0.1368
232,2005-11-19 00:00:00,0.0678,0.0574,0.0776,0.1789,0.1771,0.1048,0.0218,0.263,0.0651,-0.1118
233,2006-04-20 00:00:00,0.0317,0.0369,0.0313,0.0396,0.0375,0.0274,0.1141,0.0799,-0.0011,-0.0164
234,2006-05-06 00:00:00,0.0257,0.0198,0.0269,0.0416,0.0473,0.0294,0.1518,0.0739,0.007,-0.0289
235,2006-05-14 00:00:00,0.0273,0.0245,0.0243,0.0352,0.0472,0.0357,0.1921,0.0725,0.001,-0.0337
236,2006-05-30 00:00:00,0.0302,0.0312,0.0339,0.0619,0.0722,0.051,0.1159,0.1078,0.0134,-0.0504
237,2006-06-07 00:00:00,0.0229,0.0324,0.0312,0.0672,0.0618,0.0419,0.2106,0.103,0.0211,-0.0376
238,2006-06-15 00:00:00,0.0196,0.0251,0.022,0.0818,0.0657,0.0442,0.1974,0.1044,0.0391,-0.0432
239,2006-06-23 00:00:00,0.0196,0.0332,0.0268,0.1055,0.0762,0.051,0.2368,0.1289,0.0527,-0.0468
240,2006-07-01 00:00:00,0.0268,0.0346,0.0265,0.1399,0.0821,0.0472,0.2386,0.1515,0.0793,-0.0413
241,2006-07-09 00:00:00,0.0266,0.0404,0.0351,0.1682,0.0952,0.053,0.2411,0.1803,0.0954,-0.0444
242,2006-07-17 00:00:00,0.0201,0.0365,0.028,0.1992,0.0982,0.054,0.2436,0.1924,0.1253,-0.0442
243,2006-07-25 00:00:00,0.0279,0.041,0.0328,0.1941,0.094,0.0502,0.2238,0.1934,0.1172,-0.0374
244,2006-08-02 00:00:00,0.0298,0.0413,0.0301,0.2224,0.1012,0.0511,0.1921,0.2111,0.1405,-0.038
245,2006-08-10 00:00:00,0.0193,0.0287,0.0251,0.1268,0.0661,0.0197,0.1748,0.1278,0.0761,-0.0181
246,2006-08-18 00:00:00,0.027,0.0465,0.0322,0.2416,0.1144,0.0504,0.213,0.2288,0.1541,-0.0412
247,2006-08-26 00:00:00,0.0235,0.0443,0.0347,0.2342,0.121,0.0651,0.1973,0.2298,0.1459,-0.0559
248,2006-09-11 00:00:00,0.032,0.049,0.0476,0.2041,0.1563,0.0897,0.215,0.2401,0.1097,-0.0956
249,2006-09-27 00:00:00,0.0355,0.0544,0.063,0.2001,0.2011,0.1277,0.1928,0.2721,0.0917,-0.1441
250,2006-10-13 00:00:00,0.0399,0.0545,0.0643,0.1899,0.2209,0.1379,0.1471,0.2765,0.0807,-0.1653
251,2006-10-21 00:00:00,0.0644,0.0798,0.0952,0.1931,0.2003,0.122,0.034,0.3008,0.0609,-0.1254
252,2006-10-29 00:00:00,0.0586,0.0717,0.0893,0.1982,0.2445,0.1544,0.1044,0.3173,0.0658,-0.178
253,2007-03-14 00:00:00,0.0304,0.0302,0.0304,0.0589,0.0716,0.0598,0.0521,0.1057,0.0116,-0.0573
254,2007-03-22 00:00:00,0.031,0.04,0.0369,0.0443,0.0614,0.0492,0.06,0.0994,-0.0039,-0.0427
255,2007-03-30 00:00:00,0.0253,0.0285,0.0281,0.0481,0.0689,0.0501,0.1103,0.0934,0.0068,-0.0528
256,2007-04-15 00:00:00,0.0283,0.0384,0.0377,0.0665,0.0842,0.0649,0.0816,0.1222,0.0119,-0.0636
257,2007-04-23 00:00:00,0.0308,0.0344,0.0356,0.0713,0.0979,0.0755,0.1284,0.1294,0.0156,-0.0799
258,2007-05-09 00:00:00,0.0305,0.0364,0.0257,0.0369,0.026,0.0154,0.161,0.0685,0.0015,-0.0036
259,2007-05-17 00:00:00,0.0386,0.0479,0.043,0.0981,0.1021,0.0721,0.1816,0.1566,0.0296,-0.0701
260,2007-06-02 00:00:00,0.0398,0.0456,0.0414,0.1198,0.1054,0.0696,0.2078,0.1679,0.0482,-0.0675
261,2007-06-10 00:00:00,0.0338,0.0545,0.0517,0.1471,0.1064,0.0651,0.1702,0.191,0.0645,-0.0553
262,2007-06-18 00:00:00,0.0241,0.0352,0.0306,0.1367,0.0936,0.0594,0.1974,0.158,0.0733,-0.0559
263,2007-06-26 00:00:00,0.0267,0.0409,0.0353,0.163,0.106,0.0614,0.215,0.183,0.0899,-0.0577
264,2007-07-04 00:00:00,0.0286,0.0431,0.0341,0.183,0.1015,0.0581,0.2487,0.1929,0.106,-0.0486
265,2007-07-12 00:00:00,0.0347,0.0527,0.045,0.2148,0.1145,0.0603,0.215,0.227,0.1225,-0.0471
266,2007-07-28 00:00:00,0.028,0.0461,0.0397,0.2334,0.1228,0.061,0.2368,0.2334,0.1423,-0.0527
267,2007-08-13 00:00:00,0.026,0.0494,0.0418,0.2425,0.1497,0.0768,0.2194,0.2528,0.1458,-0.0776
268,2007-08-21 00:00:00,0.0394,0.0598,0.053,0.2844,0.1693,0.0817,0.2078,0.2974,0.1684,-0.0798
269,2007-08-29 00:00:00,0.0301,0.0492,0.0507,0.2176,0.162,0.0969,0.2282,0.2527,0.1181,-0.1003
270,2007-09-06 00:00:00,0.0259,0.0462,0.0478,0.2087,0.1706,0.0939,0.2078,0.2459,0.1142,-0.1077
271,2007-09-14 00:00:00,0.0393,0.0624,0.0683,0.2124,0.1974,0.1158,0.1702,0.2823,0.0982,-0.1286
272,2007-09-22 00:00:00,0.049,0.0614,0.0683,0.202,0.1985,0.1204,0.1492,0.2793,0.0879,-0.134
273,2007-10-08 00:00:00,0.0626,0.0815,0.0982,0.2166,0.2396,0.1444,0.064,0.3338,0.0747,-0.1601
274,2007-10-24 00:00:00,0.045,0.0626,0.083,0.1778,0.2413,0.1491,0.1547,0.2933,0.0577,-0.1808
275,2007-11-25 00:00:00,0.0546,0.0657,0.0819,0.161,0.2432,0.147,0.0279,0.2864,0.043,-0.1835
276,2008-04-17 00:00:00,0.0274,0.0259,0.0253,0.0395,0.0503,0.0259,0.1216,0.0748,0.0051,-0.0284
277,2008-06-04 00:00:00,0.0377,0.048,0.0471,0.132,0.1299,0.0856,0.1547,0.19,0.0526,-0.0894
278,2008-06-20 00:00:00,0.0604,0.0764,0.0685,0.1987,0.1474,0.0968,0.0989,0.2646,0.0835,-0.082
279,2008-06-28 00:00:00,0.0364,0.0536,0.0487,0.1708,0.1314,0.0799,0.254,0.2143,0.0824,-0.0778
280,2008-07-06 00:00:00,0.0295,0.0437,0.038,0.198,0.13,0.0717,0.2386,0.2162,0.1138,-0.072
281,2008-07-22 00:00:00,0.0364,0.0544,0.0417,0.2378,0.148,0.0698,0.2182,0.2521,0.1404,-0.0718
282,2008-07-30 00:00:00,0.0205,0.0473,0.0405,0.2397,0.1573,0.0863,0.2238,0.2531,0.1442,-0.0902
283,2008-08-07 00:00:00,0.0292,0.0514,0.0422,0.2529,0.1548,0.0747,0.2233,0.2616,0.1532,-0.0772
284,2008-08-15 00:00:00,0.0308,0.0539,0.0426,0.2405,0.1597,0.0867,0.2583,0.2604,0.1406,-0.0896
285,2008-08-23 00:00:00,0.0286,0.0525,0.0408,0.2595,0.1626,0.0844,0.2335,0.2697,0.1576,-0.0874
286,2008-08-31 00:00:00,0.0372,0.0583,0.0519,0.2535,0.1813,0.0979,0.1518,0.2855,0.1428,-0.1046
287,2008-09-16 00:00:00,0.049,0.0723,0.0801,0.2321,0.2363,0.1343,0.254,0.3227,0.1016,-0.1565
288,2008-09-24 00:00:00,0.0456,0.0738,0.0893,0.2517,0.2566,0.1394,0.2026,0.3465,0.1121,-0.1666
289,2008-10-26 00:00:00,0.0562,0.0795,0.1037,0.22,0.2849,0.1627,0.1382,0.355,0.0735,-0.2003
290,2009-03-27 00:00:00,0.0433,0.0463,0.049,0.0761,0.0986,0.0726,0.065,0.1466,0.0087,-0.0707
291,2009-04-04 00:00:00,0.0294,0.0381,0.0422,0.0664,0.0933,0.0655,0.0521,0.1277,0.0094,-0.0688
292,2009-04-20 00:00:00,0.0322,0.0405,0.0518,0.0856,0.1059,0.0784,0.213,0.1525,0.017,-0.078
293,2009-05-22 00:00:00,0.0383,0.0511,0.0507,0.1161,0.1246,0.0865,0.2182,0.1828,0.0373,-0.0877
294,2009-05-30 00:00:00,0.0437,0.0565,0.059,0.1491,0.1621,0.1163,0.2625,0.2283,0.0531,-0.1211
295,2009-06-07 00:00:00,0.0375,0.0453,0.0523,0.1365,0.1257,0.0836,0.1974,0.1925,0.0545,-0.0834
296,2009-06-23 00:00:00,0.0331,0.0438,0.0445,0.1647,0.1298,0.0854,0.2233,0.2046,0.0815,-0.0846
297,2009-07-01 00:00:00,0.0275,0.0476,0.0491,0.1795,0.1506,0.0946,0.254,0.2247,0.0898,-0.0995
298,2009-07-09 00:00:00,0.0334,0.0506,0.0507,0.2225,0.1617,0.0997,0.2182,0.2574,0.1208,-0.1005
299,2009-07-17 00:00:00,0.0337,0.0521,0.0473,0.206,0.1778,0.1029,0.2835,0.2525,0.1085,-0.1174
300,2009-08-02 00:00:00,0.0364,0.0597,0.0563,0.2516,0.2079,0.1141,0.2368,0.2993,0.1365,-0.1314
301,2009-08-10 00:00:00,0.0279,0.0499,0.0426,0.2372,0.186,0.0953,0.2637,0.2665,0.1381,-0.1143
302,2009-08-18 00:00:00,0.0361,0.0648,0.0544,0.2346,0.2049,0.1187,0.2282,0.2907,0.1223,-0.135
303,2009-08-26 00:00:00,0.0339,0.0555,0.0543,0.238,0.2177,0.1162,0.2686,0.2917,0.1278,-0.1435
304,2009-09-03 00:00:00,0.0529,0.0811,0.0862,0.2501,0.2361,0.1419,0.161,0.3425,0.1092,-0.1537
305,2009-09-11 00:00:00,0.0372,0.0588,0.0785,0.2315,0.247,0.1311,0.2785,0.316,0.1072,-0.1656
306,2009-09-19 00:00:00,0.0471,0.0655,0.0849,0.2303,0.2682,0.1505,0.2325,0.3348,0.0973,-0.1884
307,2009-09-27 00:00:00,0.054,0.0753,0.1002,0.2437,0.2735,0.1546,0.2335,0.3591,0.0965,-0.185
308,2009-10-05 00:00:00,0.0495,0.0698,0.0909,0.2172,0.2382,0.1404,0.0849,0.3212,0.084,-0.1616
309,2010-02-18 00:00:00,0.0718,0.0775,0.0942,0.1392,0.2076,0.1385,0.034,0.276,0.0155,-0.1516
310,2010-04-07 00:00:00,0.0498,0.0549,0.06,0.0947,0.1008,0.0612,0.0989,0.1663,0.0167,-0.0562
311,2010-04-15 00:00:00,0.0397,0.0564,0.059,0.0922,0.1112,0.0748,0.1093,0.1693,0.0145,-0.0724
312,2010-04-23 00:00:00,0.0334,0.0428,0.0481,0.0843,0.0954,0.0654,0.1547,0.1446,0.019,-0.0638
313,2010-05-01 00:00:00,0.0378,0.0543,0.0575,0.0912,0.1015,0.0746,0.0996,0.1635,0.0153,-0.0668
314,2010-06-26 00:00:00,0.0289,0.0371,0.0386,0.1006,0.0765,0.0548,0.2436,0.1371,0.0401,-0.0455
315,2010-07-04 00:00:00,0.0272,0.0376,0.0411,0.1051,0.0804,0.0523,0.2194,0.1415,0.043,-0.0449
316,2010-07-12 00:00:00,0.0288,0.0383,0.0396,0.1099,0.0865,0.0605,0.2537,0.1479,0.046,-0.0534
317,2010-07-20 00:00:00,0.0258,0.0388,0.0364,0.1219,0.1007,0.0658,0.2625,0.1583,0.0567,-0.065
318,2010-07-28 00:00:00,0.031,0.0428,0.0382,0.1365,0.1138,0.072,0.2436,0.1759,0.0648,-0.0733
319,2010-08-05 00:00:00,0.0284,0.041,0.041,0.1529,0.12,0.0795,0.254,0.1893,0.0761,-0.0785
320,2010-08-13 00:00:00,0.0253,0.0424,0.0378,0.1669,0.1308,0.0806,0.2537,0.1991,0.0889,-0.0846
321,2010-08-29 00:00:00,0.0298,0.0472,0.0488,0.1949,0.1565,0.0919,0.1655,0.2349,0.1022,-0.099
322,2010-09-06 00:00:00,0.0235,0.0484,0.0469,0.1994,0.1866,0.1148,0.1928,0.2504,0.1042,-0.1331
323,2010-09-14 00:00:00,0.0328,0.0496,0.0504,0.1946,0.1924,0.1137,0.2233,0.2535,0.0971,-0.1357
324,2010-09-22 00:00:00,0.0275,0.0504,0.0555,0.1799,0.2006,0.1127,0.1702,0.2494,0.0837,-0.142
325,2010-09-30 00:00:00,0.0362,0.0536,0.0584,0.1796,0.2184,0.1151,0.2386,0.2601,0.0796,-0.1538
326,2010-10-08 00:00:00,0.0298,0.0485,0.0552,0.1525,0.1923,0.1042,0.1471,0.2287,0.0633,-0.1369
327,2010-10-16 00:00:00,0.0396,0.0572,0.0674,0.1532,0.2024,0.1273,0.1327,0.2499,0.0511,-0.1519
328,2011-03-09 00:00:00,0.029,0.0285,0.0176,0.0308,0.023,0.0152,0.0521,0.0559,0.0027,-0.0068
329,2011-05-04 00:00:00,0.0196,0.0256,0.0231,0.0354,0.0199,0.0192,0.1331,0.0584,0.0052,-0.0054
330,2011-05-20 00:00:00,0.0161,0.0177,0.0139,0.0315,0.0196,0.0155,0.1702,0.0461,0.0095,-0.0083
331,2011-06-13 00:00:00,0.0239,0.0235,0.0204,0.0414,0.0246,0.0149,0.1816,0.0608,0.0117,-0.0059
332,2011-06-21 00:00:00,0.0121,0.0205,0.0163,0.0443,0.0238,0.0153,0.2238,0.0564,0.0185,-0.0073
333,2011-07-07 00:00:00,0.0244,0.0277,0.0221,0.0593,0.0314,0.0157,0.2282,0.0762,0.0239,-0.0062
334,2011-07-23 00:00:00,0.0143,0.0254,0.0201,0.0603,0.0294,0.016,0.2194,0.0721,0.0278,-0.0062
335,2011-08-08 00:00:00,0.0269,0.0364,0.0286,0.0763,0.0326,0.0201,0.2106,0.0951,0.0313,-0.0025
336,2011-08-16 00:00:00,0.0188,0.0221,0.0198,0.0624,0.0342,0.0164,0.2182,0.0743,0.0295,-0.0099
337,2011-08-24 00:00:00,0.02,0.03,0.023,0.0741,0.0399,0.0214,0.2018,0.0893,0.0346,-0.0119
338,2011-09-09 00:00:00,0.0253,0.0333,0.0286,0.0851,0.0497,0.0303,0.2062,0.1063,0.0377,-0.0193
339,2011-09-17 00:00:00,0.0258,0.0345,0.0255,0.0945,0.0576,0.0356,0.1271,0.1142,0.0456,-0.0268
340,2011-10-19 00:00:00,0.0226,0.0328,0.0282,0.1173,0.0783,0.0446,0.1327,0.136,0.062,-0.0415
341,2011-10-27 00:00:00,0.029,0.0417,0.038,0.1057,0.0851,0.0467,0.0293,0.1424,0.0446,-0.0447
342,2011-11-12 00:00:00,0.0343,0.0467,0.0519,0.1202,0.0887,0.0622,0.0031,0.1663,0.0451,-0.0483
343,2012-05-30 00:00:00,0.0238,0.0294,0.027,0.0945,0.0425,0.031,0.1921,0.1068,0.047,-0.0143
344,2012-06-15 00:00:00,0.0341,0.0467,0.0472,0.1387,0.097,0.0653,0.1869,0.1776,0.0617,-0.0537
345,2012-08-02 00:00:00,0.0313,0.0479,0.0429,0.1932,0.1924,0.1067,0.2735,0.2459,0.1013,-0.1344
346,2012-08-18 00:00:00,0.0408,0.0629,0.0541,0.2322,0.1973,0.1021,0.2386,0.2831,0.1226,-0.1205
347,2012-09-03 00:00:00,0.0411,0.06,0.0641,0.2154,0.2406,0.1367,0.2833,0.2994,0.0999,-0.1719
348,2012-09-19 00:00:00,0.0537,0.07,0.0871,0.1984,0.2847,0.1684,0.2931,0.3303,0.0662,-0.215
349,2012-10-05 00:00:00,0.0471,0.068,0.098,0.1943,0.2951,0.1729,0.1869,0.3361,0.0584,-0.2229
350,2012-11-06 00:00:00,0.04,0.0659,0.0822,0.1759,0.2679,0.1697,0.1437,0.3052,0.0537,-0.2116
