Date,Band 1,Band 2,Band 3,Band 4,Band 5,Band 6,Band 7,Brightness,Greenness,Wetness,Band 11
2000-08-09, 439.00000, 595.00000, 561.00000,1883.00000,1140.00000, 618.00000,2625.00000,2228.00000, 928.00000,-477.00000,   0.00000
2000-08-17, 346.00000, 490.00000, 487.00000,1995.00000,1183.00000, 621.00000,2735.00000,2203.00000,1091.00000,-534.00000,   0.00000
2000-08-25, 305.00000, 498.00000, 482.00000,1735.00000,1376.00000, 748.00000,2540.00000,2136.00000, 873.00000,-795.00000,   0.00000
2000-09-10, 377.00000, 633.00000, 693.00000,2120.00000,1255.00000, 738.00000,1702.00000,2504.00000,1035.00000,-536.00000,   0.00000
2000-09-18, 331.00000, 538.00000, 570.00000,1881.00000,1421.00000, 814.00000,2335.00000,2320.00000, 923.00000,-801.00000,   0.00000
2000-09-26, 369.00000, 573.00000, 618.00000,1688.00000,1549.00000, 906.00000,2062.00000,2319.00000, 719.00000,-959.00000,   0.00000
2000-10-04, 352.00000, 451.00000, 601.00000,1608.00000,1543.00000, 933.00000,1869.00000,2214.00000, 690.00000,-1017.00000,   0.00000
2000-10-12,1050.00000,1073.00000,1071.00000,1654.00000,1719.00000,1403.00000, -22.00000,3066.00000, 178.00000,-1122.00000,   4.00000
2000-12-31,5811.00000,5955.00000,5844.00000,5414.00000, 437.00000, 314.00000,-743.00000,10209.00000,-865.00000,3768.00000,   3.00000
2001-02-25,16000.00000,16000.00000,16000.00000,8509.00000,1309.00000,1087.00000,-287.00000,24307.00000,-7363.00000,8809.00000,   3.00000
2001-03-13,2475.00000,2542.00000,2460.00000,1832.00000, 749.00000, 448.00000, 581.00000,4312.00000,-777.00000, 929.00000,   3.00000
2001-03-21, 303.00000, 384.00000, 427.00000, 588.00000, 687.00000, 503.00000,1331.00000,1127.00000,  51.00000,-440.00000,   0.00000
2001-03-29, 307.00000, 305.00000, 343.00000, 557.00000, 637.00000, 500.00000,1216.00000,1014.00000,  85.00000,-452.00000,   0.00000
2001-04-14, 906.00000, 922.00000, 970.00000,1533.00000,1322.00000, 919.00000, 279.00000,2612.00000, 258.00000,-646.00000,   0.00000
2001-04-22, 614.00000, 675.00000, 720.00000,1147.00000,1157.00000, 762.00000, 947.00000,2001.00000, 199.00000,-650.00000,   0.00000
2001-05-08, 724.00000, 828.00000, 868.00000,1599.00000,1391.00000, 979.00000,1141.00000,2552.00000, 402.00000,-773.00000,   0.00000
2001-05-16, 437.00000, 511.00000, 478.00000,1161.00000, 798.00000, 515.00000,1492.00000,1602.00000, 429.00000,-366.00000,   2.00000
2001-05-24, 298.00000, 416.00000, 416.00000, 898.00000, 771.00000, 531.00000,2918.00000,1344.00000, 292.00000,-451.00000,   0.00000
2001-06-01, 355.00000, 467.00000, 457.00000,1421.00000,1096.00000, 671.00000,2233.00000,1834.00000, 646.00000,-631.00000,   0.00000
2001-06-09, 309.00000, 409.00000, 467.00000,1046.00000, 986.00000, 559.00000,1793.00000,1530.00000, 380.00000,-571.00000,   0.00000
2001-06-17, 327.00000, 402.00000, 429.00000,1282.00000, 996.00000, 544.00000,2735.00000,1645.00000, 587.00000,-535.00000,   0.00000
2001-07-03,1390.00000,1509.00000,1498.00000,2844.00000,2350.00000,1511.00000, 816.00000,4458.00000, 747.00000,-1153.00000,   4.00000
2001-07-11, 445.00000, 586.00000, 611.00000,1691.00000,1352.00000, 823.00000,2583.00000,2257.00000, 722.00000,-771.00000,   0.00000
2001-07-19, 348.00000, 479.00000, 500.00000,1268.00000, 902.00000, 503.00000,2335.00000,1673.00000, 527.00000,-411.00000,   0.00000
2001-07-27, 434.00000, 616.00000, 664.00000,1689.00000,1917.00000,1173.00000,3286.00000,2553.00000, 639.00000,-1347.00000,   0.00000
2001-08-12, 394.00000, 414.00000, 418.00000, 922.00000, 556.00000, 354.00000,2018.00000,1269.00000, 321.00000,-189.00000,   2.00000
2001-08-20, 475.00000, 627.00000, 659.00000,1876.00000,1698.00000,1051.00000,3075.00000,2574.00000, 799.00000,-1085.00000,   0.00000
2001-08-28, 446.00000, 618.00000, 706.00000,1844.00000,2023.00000,1148.00000,2710.00000,2696.00000, 743.00000,-1360.00000,   0.00000
2001-09-05, 523.00000, 697.00000, 761.00000,1852.00000,2069.00000,1236.00000,2284.00000,2815.00000, 679.00000,-1408.00000,   0.00000
2001-09-13,4143.00000,4092.00000,4016.00000,4537.00000,3394.00000,2566.00000, -22.00000,9029.00000,-311.00000,-788.00000,   4.00000
2001-09-21, 465.00000, 586.00000, 670.00000,1757.00000,1711.00000,1103.00000,2735.00000,2509.00000, 702.00000,-1154.00000,   0.00000
2001-09-29, 379.00000, 494.00000, 630.00000,1571.00000,1969.00000,1164.00000,2238.00000,2419.00000, 599.00000,-1437.00000,   0.00000
2001-10-15,1914.00000,2005.00000,2086.00000,2931.00000,2124.00000,1579.00000,-403.00000,5091.00000, 324.00000,-725.00000,   4.00000
2001-10-23, 405.00000, 574.00000, 683.00000,1547.00000,1528.00000, 956.00000,1159.00000,2287.00000, 562.00000,-981.00000,   0.00000
2001-11-08, 808.00000, 899.00000, 997.00000,1972.00000,1882.00000,1218.00000,  31.00000,3093.00000, 571.00000,-1123.00000,   0.00000
2002-04-01, 255.00000, 266.00000, 308.00000, 523.00000, 584.00000, 370.00000,1655.00000, 902.00000, 111.00000,-364.00000,   0.00000
2002-05-03, 356.00000, 428.00000, 450.00000, 995.00000, 815.00000, 474.00000,1869.00000,1436.00000, 349.00000,-413.00000,   0.00000
2002-05-11, 301.00000, 401.00000, 430.00000,1002.00000, 864.00000, 465.00000,2411.00000,1419.00000, 380.00000,-452.00000,   0.00000
2002-06-04, 486.00000, 641.00000, 649.00000,1547.00000,1170.00000, 749.00000,1709.00000,2152.00000, 581.00000,-605.00000,   0.00000
2002-06-12, 364.00000, 554.00000, 526.00000,1389.00000,1280.00000, 826.00000,3246.00000,1985.00000, 544.00000,-818.00000,   0.00000
2002-06-20,1072.00000,1160.00000,1225.00000,2403.00000,2007.00000,1376.00000, 816.00000,3705.00000, 678.00000,-1089.00000,   0.00000
2002-06-28,2120.00000,2316.00000,2329.00000,3559.00000,3381.00000,2901.00000,-628.00000,6458.00000, 410.00000,-2121.00000,   4.00000
2002-07-06, 406.00000, 578.00000, 586.00000,1668.00000,1243.00000, 772.00000,3027.00000,2173.00000, 732.00000,-680.00000,   0.00000
2002-07-14, 429.00000, 600.00000, 594.00000,1587.00000,1638.00000, 999.00000,3165.00000,2321.00000, 622.00000,-1096.00000,   0.00000
2002-07-22,2751.00000,2632.00000,2479.00000,3515.00000,2760.00000,2062.00000, 874.00000,6386.00000, 252.00000,-1064.00000,   4.00000
2002-08-23, 992.00000,1021.00000,1018.00000,2052.00000,1738.00000,1123.00000,1437.00000,3172.00000, 582.00000,-915.00000,   4.00000
2002-08-31, 465.00000, 637.00000, 691.00000,1745.00000,2071.00000,1357.00000,3042.00000,2707.00000, 634.00000,-1540.00000,   0.00000
2002-09-16,3651.00000,3692.00000,3710.00000,4525.00000,3354.00000,2625.00000,-1976.00000,8588.00000, -11.00000,-990.00000,   4.00000
2002-09-24, 527.00000, 649.00000, 705.00000,1813.00000,2141.00000,1337.00000,2833.00000,2788.00000, 671.00000,-1553.00000,   0.00000
2002-10-02, 428.00000, 615.00000, 693.00000,1541.00000,1682.00000,1179.00000,1656.00000,2411.00000, 508.00000,-1211.00000,   0.00000
2002-10-10,1955.00000,2063.00000,2198.00000,3232.00000,3330.00000,2653.00000,-287.00000,5985.00000, 332.00000,-2095.00000,   4.00000
2002-10-18, 799.00000, 982.00000,1095.00000,1911.00000,2261.00000,1606.00000,1425.00000,3354.00000, 401.00000,-1583.00000,   0.00000
2002-11-03, 591.00000, 752.00000, 893.00000,1616.00000,2215.00000,1685.00000, 898.00000,2939.00000, 339.00000,-1774.00000,   0.00000
2002-11-19,1205.00000,1190.00000,1392.00000,2298.00000,2366.00000,1701.00000, -22.00000,3965.00000, 438.00000,-1490.00000,   4.00000
2002-11-27, 522.00000, 650.00000, 851.00000,1569.00000,2182.00000,1137.00000, 581.00000,2694.00000, 435.00000,-1461.00000,   0.00000
2002-12-05,2103.00000,2245.00000,2393.00000,3127.00000,3017.00000,2749.00000,-459.00000,6063.00000,  75.00000,-1859.00000,   4.00000
2003-01-06,8507.00000,8484.00000,8812.00000,7827.00000, 957.00000, 666.00000,-917.00000,15081.00000,-1451.00000,5187.00000,   3.00000
2003-02-07, 361.00000, 366.00000, 493.00000, 756.00000,1400.00000, 885.00000,  31.00000,1576.00000,  91.00000,-1107.00000,   0.00000
2003-02-23, 517.00000, 578.00000, 636.00000, 922.00000, 949.00000, 646.00000,  84.00000,1674.00000, 115.00000,-530.00000,   0.00000
2003-03-27, 496.00000, 561.00000, 675.00000,1022.00000,1145.00000, 953.00000, -22.00000,1874.00000, 138.00000,-823.00000,   0.00000
2003-05-14, 300.00000, 398.00000, 373.00000, 777.00000, 762.00000, 542.00000,2325.00000,1243.00000, 219.00000,-492.00000,   0.00000
2003-05-22, 339.00000, 435.00000, 465.00000,1172.00000, 996.00000, 584.00000,2979.00000,1627.00000, 467.00000,-563.00000,   0.00000
2003-06-15, 410.00000, 515.00000, 523.00000,1525.00000,1259.00000, 726.00000,3205.00000,2025.00000, 669.00000,-723.00000,   0.00000
2003-07-01, 387.00000, 557.00000, 558.00000,1783.00000,1344.00000, 803.00000,2710.00000,2249.00000, 840.00000,-759.00000,   0.00000
2003-07-17, 369.00000, 569.00000, 541.00000,1782.00000,1671.00000,1060.00000,3486.00000,2403.00000, 811.00000,-1142.00000,   0.00000
2003-07-25, 448.00000, 605.00000, 560.00000,2023.00000,1570.00000, 864.00000,2882.00000,2506.00000,1000.00000,-891.00000,   0.00000
2003-08-10, 422.00000, 594.00000, 599.00000,2251.00000,1859.00000, 998.00000,2785.00000,2770.00000,1149.00000,-1116.00000,   0.00000
2003-08-18, 474.00000, 668.00000, 681.00000,1964.00000,2256.00000,1294.00000,3326.00000,2885.00000, 814.00000,-1581.00000,   0.00000
2003-08-26,-9999.00000,-9999.00000,-9999.00000,-9999.00000,-9999.00000,-9999.00000,-9999.00000,-9999.00000,-9999.00000,-9999.00000, 255.00000
2003-09-03, 478.00000, 672.00000, 690.00000,2097.00000,2242.00000,1302.00000,2918.00000,2966.00000, 912.00000,-1547.00000,   0.00000
2003-09-19, 421.00000, 630.00000, 659.00000,2066.00000,2191.00000,1220.00000,2540.00000,2867.00000, 933.00000,-1488.00000,   0.00000
2003-09-27, 452.00000, 611.00000, 675.00000,2016.00000,2251.00000,1294.00000,2882.00000,2881.00000, 874.00000,-1582.00000,   0.00000
2003-10-05, 528.00000, 667.00000, 777.00000,1997.00000,2237.00000,1375.00000,2238.00000,2980.00000, 772.00000,-1580.00000,   0.00000
2003-10-13, 452.00000, 544.00000, 694.00000,1797.00000,2120.00000,1232.00000,1601.00000,2683.00000, 714.00000,-1505.00000,   0.00000
2003-10-21, 440.00000, 616.00000, 761.00000,1759.00000,2437.00000,1439.00000,1973.00000,2873.00000, 607.00000,-1820.00000,   0.00000
2003-10-29, 722.00000, 882.00000,1117.00000,2072.00000,3046.00000,2426.00000,1216.00000,3838.00000, 434.00000,-2603.00000,   0.00000
2003-12-08,5186.00000,5162.00000,4989.00000,4728.00000, 467.00000, 296.00000,-515.00000,8891.00000,-712.00000,3179.00000,   3.00000
2004-02-10,16000.00000,7690.00000,7695.00000,7273.00000, 696.00000, 416.00000,-801.00000,15207.00000,-2330.00000,5138.00000,   3.00000
2004-03-13,3451.00000,3401.00000,3207.00000,2291.00000, 326.00000, 165.00000,  31.00000,5346.00000,-1085.00000,1916.00000,   3.00000
2004-03-21, 326.00000, 329.00000, 324.00000, 506.00000, 704.00000, 478.00000,1271.00000,1004.00000,  48.00000,-495.00000,   0.00000
2004-03-29, 455.00000, 429.00000, 428.00000, 660.00000, 592.00000, 434.00000, 996.00000,1173.00000,  83.00000,-305.00000,   0.00000
2004-04-06, 248.00000, 262.00000, 269.00000, 571.00000, 611.00000, 404.00000,1974.00000, 921.00000, 165.00000,-407.00000,   0.00000
2004-04-22, 290.00000, 321.00000, 289.00000, 730.00000, 546.00000, 304.00000,1709.00000,1013.00000, 276.00000,-251.00000,   0.00000
2004-04-30, 249.00000, 367.00000, 345.00000, 777.00000, 835.00000, 580.00000,2282.00000,1236.00000, 242.00000,-582.00000,   0.00000
2004-05-08,-9999.00000,-9999.00000,-9999.00000,-9999.00000,-9999.00000,-9999.00000,-9999.00000,-9999.00000,-9999.00000,-9999.00000, 255.00000
2004-05-16, 375.00000, 559.00000, 555.00000,1406.00000,1182.00000, 769.00000,2325.00000,1971.00000, 549.00000,-703.00000,   0.00000
2004-05-24, 355.00000, 454.00000, 505.00000,1659.00000,1005.00000, 551.00000,2386.00000,1935.00000, 832.00000,-437.00000,   0.00000
2004-06-01, 358.00000, 546.00000, 520.00000,1759.00000,1010.00000, 558.00000,2710.00000,2043.00000, 882.00000,-402.00000,   0.00000
2004-06-17, 292.00000, 515.00000, 521.00000,1800.00000,1174.00000, 650.00000,3165.00000,2113.00000, 918.00000,-569.00000,   0.00000
2004-06-25, 355.00000, 538.00000, 501.00000,2005.00000,1205.00000, 625.00000,2931.00000,2246.00000,1079.00000,-535.00000,   0.00000
2004-07-03, 379.00000, 554.00000, 527.00000,1910.00000,1359.00000, 777.00000,2793.00000,2301.00000, 962.00000,-739.00000,   0.00000
2004-07-11, 390.00000, 609.00000, 545.00000,2306.00000,1607.00000, 896.00000,2882.00000,2669.00000,1236.00000,-886.00000,   0.00000
2004-07-27, 397.00000, 648.00000, 596.00000,2372.00000,1940.00000,1084.00000,3360.00000,2900.00000,1227.00000,-1191.00000,   0.00000
2004-08-04, 466.00000, 702.00000, 706.00000,2352.00000,2335.00000,1278.00000,2960.00000,3155.00000,1106.00000,-1535.00000,   0.00000
2004-08-12, 565.00000, 750.00000, 813.00000,2592.00000,2415.00000,1390.00000,3218.00000,3443.00000,1201.00000,-1565.00000,   0.00000
2004-08-20, 472.00000, 669.00000, 711.00000,2193.00000,2461.00000,1559.00000,3246.00000,3158.00000, 942.00000,-1828.00000,   0.00000
2004-08-28, 405.00000, 627.00000, 681.00000,2383.00000,2283.00000,1310.00000,2979.00000,3106.00000,1164.00000,-1538.00000,   0.00000
2004-09-05, 452.00000, 682.00000, 728.00000,2170.00000,2463.00000,1590.00000,2752.00000,3164.00000, 912.00000,-1846.00000,   0.00000
2004-09-21, 419.00000, 675.00000, 731.00000,2033.00000,2488.00000,1611.00000,2238.00000,3090.00000, 805.00000,-1904.00000,   0.00000
2004-09-29, 545.00000, 723.00000, 904.00000,2152.00000,2612.00000,1708.00000,2537.00000,3361.00000, 770.00000,-1957.00000,   0.00000
2004-10-07, 539.00000, 727.00000, 902.00000,2083.00000,2680.00000,1753.00000,2150.00000,3352.00000, 709.00000,-2044.00000,   0.00000
2004-10-15,2816.00000,2852.00000,2884.00000,4211.00000,3342.00000,2543.00000,-1536.00000,7408.00000, 476.00000,-1446.00000,   4.00000
2004-11-08, 453.00000, 703.00000, 810.00000,1740.00000,2169.00000,1304.00000, 849.00000,2813.00000, 566.00000,-1525.00000,   0.00000
2004-11-16, 508.00000, 605.00000, 761.00000,1663.00000,1737.00000, 984.00000,1046.00000,2502.00000, 588.00000,-1084.00000,   0.00000
2004-12-02,1197.00000,1224.00000,1356.00000,2382.00000,1856.00000,1052.00000, 156.00000,3695.00000, 610.00000,-735.00000,   3.00000
2004-12-18,4421.00000,4615.00000,4692.00000,4516.00000, 885.00000, 504.00000, -94.00000,8401.00000,-521.00000,2500.00000,   3.00000
2005-03-08, 801.00000, 843.00000, 810.00000,1029.00000, 815.00000, 567.00000, 581.00000,1939.00000,  22.00000,-253.00000,   4.00000
2005-04-09, 376.00000, 425.00000, 453.00000, 890.00000, 990.00000, 647.00000,1159.00000,1475.00000, 236.00000,-657.00000,   0.00000
2005-05-03, 581.00000, 580.00000, 573.00000,1308.00000,1124.00000, 690.00000,1518.00000,1939.00000, 436.00000,-618.00000,   4.00000
2005-05-19, 267.00000, 308.00000, 236.00000, 560.00000, 345.00000, 152.00000,1518.00000, 778.00000, 196.00000, -74.00000,   0.00000
2005-05-27, 275.00000, 342.00000, 312.00000,1089.00000, 749.00000, 332.00000,2833.00000,1307.00000, 544.00000,-325.00000,   0.00000
2005-06-04, 252.00000, 380.00000, 301.00000,1071.00000, 794.00000, 483.00000,2540.00000,1351.00000, 508.00000,-448.00000,   0.00000
2005-06-12, 232.00000, 349.00000, 287.00000,1294.00000, 658.00000, 350.00000,2436.00000,1381.00000, 722.00000,-242.00000,   0.00000
2005-06-20, 351.00000, 578.00000, 517.00000,2177.00000,1227.00000, 654.00000,2540.00000,2383.00000,1196.00000,-521.00000,   0.00000
2005-06-28,-9999.00000,-9999.00000,-9999.00000,-9999.00000,-9999.00000,-9999.00000,-9999.00000,-9999.00000,-9999.00000,-9999.00000, 255.00000
2005-07-06, 377.00000, 686.00000, 635.00000,2406.00000,1509.00000, 840.00000,2793.00000,2761.00000,1265.00000,-723.00000,   0.00000
2005-07-14, 339.00000, 606.00000, 561.00000,2432.00000,1527.00000, 880.00000,3027.00000,2709.00000,1340.00000,-794.00000,   0.00000
2005-07-22, 430.00000, 695.00000, 669.00000,2521.00000,1910.00000,1029.00000,3001.00000,3030.00000,1301.00000,-1074.00000,   0.00000
2005-07-30, 447.00000, 667.00000, 664.00000,2520.00000,1936.00000,1053.00000,3075.00000,3032.00000,1303.00000,-1114.00000,   0.00000
2005-08-07, 418.00000, 693.00000, 757.00000,2442.00000,2177.00000,1306.00000,3205.00000,3178.00000,1157.00000,-1414.00000,   0.00000
2005-08-15, 452.00000, 726.00000, 803.00000,2484.00000,2308.00000,1378.00000,3123.00000,3306.00000,1145.00000,-1517.00000,   0.00000
2005-08-23, 474.00000, 739.00000, 829.00000,2375.00000,2521.00000,1609.00000,3124.00000,3388.00000,1006.00000,-1813.00000,   0.00000
2005-08-31, 453.00000, 718.00000, 835.00000,2397.00000,2668.00000,1546.00000,3027.00000,3422.00000,1037.00000,-1874.00000,   0.00000
2005-09-08, 727.00000, 993.00000,1081.00000,2543.00000,2998.00000,2064.00000,2583.00000,4036.00000, 853.00000,-2246.00000,   0.00000
2005-09-24, 498.00000, 686.00000, 810.00000,2106.00000,2277.00000,1349.00000,1883.00000,3069.00000, 847.00000,-1557.00000,   0.00000
2005-10-10, 559.00000, 795.00000, 958.00000,2102.00000,2770.00000,1867.00000,2062.00000,3481.00000, 662.00000,-2140.00000,   0.00000
2005-10-18,1226.00000,1292.00000,1368.00000,2235.00000,2050.00000,1378.00000, 156.00000,3788.00000, 421.00000,-1076.00000,   4.00000
2005-11-19, 635.00000, 805.00000, 875.00000,1837.00000,2206.00000,1369.00000, 340.00000,3011.00000, 550.00000,-1525.00000,   0.00000
2006-02-07,16000.00000,16000.00000,16000.00000,8555.00000, 823.00000, 574.00000,-821.00000,24062.00000,-7252.00000,9462.00000,   3.00000
2006-02-15,16000.00000,8779.00000,8764.00000,8409.00000,1362.00000, 934.00000,-1095.00000,17231.00000,-2269.00000,5142.00000,   3.00000
2006-02-23,16000.00000,16000.00000,16000.00000,7793.00000, 435.00000, 352.00000,-550.00000,23452.00000,-7825.00000,9712.00000,   3.00000
2006-04-20, 685.00000, 721.00000, 686.00000, 769.00000, 695.00000, 419.00000,1189.00000,1575.00000, -56.00000,-199.00000,   1.00000
2006-04-28, 212.00000, 203.00000, 201.00000, 376.00000, 379.00000, 254.00000,1974.00000, 632.00000,  84.00000,-230.00000,   0.00000
2006-05-06, 301.00000, 263.00000, 293.00000, 517.00000, 519.00000, 329.00000,2062.00000, 868.00000, 112.00000,-300.00000,   0.00000
2006-05-14,-9999.00000,-9999.00000,-9999.00000,-9999.00000,-9999.00000,-9999.00000,2637.00000,-9999.00000,-9999.00000,-9999.00000, 255.00000
2006-05-30, 625.00000, 801.00000, 767.00000,1783.00000,1355.00000, 938.00000,1327.00000,2550.00000, 626.00000,-727.00000,   4.00000
2006-06-07, 315.00000, 425.00000, 394.00000, 932.00000, 730.00000, 454.00000,2194.00000,1328.00000, 336.00000,-374.00000,   0.00000
2006-06-15, 184.00000, 219.00000, 208.00000, 671.00000, 354.00000, 195.00000,2537.00000, 785.00000, 324.00000,-114.00000,   0.00000
2006-06-23, 210.00000, 298.00000, 267.00000, 794.00000, 651.00000, 314.00000,3165.00000,1047.00000, 354.00000,-330.00000,   0.00000
2006-07-01, 322.00000, 386.00000, 318.00000,1062.00000, 645.00000, 359.00000,2931.00000,1297.00000, 498.00000,-264.00000,   0.00000
2006-07-09, 389.00000, 511.00000, 493.00000,1306.00000, 861.00000, 564.00000,3165.00000,1714.00000, 538.00000,-407.00000,   0.00000
2006-07-17, 360.00000, 537.00000, 499.00000,1732.00000,1244.00000, 744.00000,3266.00000,2129.00000, 846.00000,-688.00000,   0.00000
2006-07-25, 411.00000, 627.00000, 588.00000,2038.00000,1424.00000, 878.00000,2877.00000,2489.00000, 998.00000,-785.00000,   0.00000
2006-08-02, 458.00000, 643.00000, 610.00000,2218.00000,1535.00000, 910.00000,2882.00000,2663.00000,1114.00000,-834.00000,   0.00000
2006-08-10,2566.00000,2689.00000,2668.00000,4209.00000,4430.00000,3832.00000,-572.00000,7809.00000, 471.00000,-3082.00000,   4.00000
2006-08-18, 420.00000, 649.00000, 613.00000,2138.00000,1546.00000, 919.00000,2979.00000,2619.00000,1053.00000,-861.00000,   0.00000
2006-08-26, 438.00000, 665.00000, 618.00000,2121.00000,2029.00000,1168.00000,2960.00000,2831.00000, 994.00000,-1340.00000,   0.00000
2006-09-03, 575.00000, 790.00000, 840.00000,2459.00000,2273.00000,1349.00000,2637.00000,3346.00000,1077.00000,-1452.00000,   2.00000
2006-09-11, 496.00000, 689.00000, 734.00000,2042.00000,2230.00000,1334.00000,2960.00000,2973.00000, 836.00000,-1551.00000,   0.00000
2006-09-27, 530.00000, 675.00000, 807.00000,1873.00000,2186.00000,1363.00000,2793.00000,2911.00000, 659.00000,-1551.00000,   0.00000
2006-10-05,16000.00000,16000.00000,16000.00000,7441.00000,6546.00000,6075.00000,-617.00000,26492.00000,-8933.00000,1988.00000,   4.00000
2006-10-13, 396.00000, 592.00000, 722.00000,1899.00000,1984.00000,1330.00000,2238.00000,2746.00000, 766.00000,-1436.00000,   0.00000
2006-10-21, 532.00000, 680.00000, 849.00000,2042.00000,2103.00000,1394.00000,1437.00000,3015.00000, 766.00000,-1466.00000,   0.00000
2006-10-29, 604.00000, 769.00000, 844.00000,1763.00000,2039.00000,1323.00000,1564.00000,2867.00000, 527.00000,-1415.00000,   0.00000
2006-11-14,4975.00000,5014.00000,4970.00000,4379.00000, 238.00000, 102.00000,-293.00000,8459.00000,-885.00000,3343.00000,   3.00000
2007-01-09,6520.00000,6686.00000,6670.00000,6147.00000,2349.00000,2174.00000,-617.00000,12566.00000,-1234.00000,1900.00000,   4.00000
2007-01-25,16000.00000,8329.00000,16000.00000,8407.00000, 445.00000, 329.00000,-821.00000,20613.00000,-5655.00000,8289.00000,   3.00000
2007-02-02,16000.00000,9127.00000,8973.00000,8932.00000, 486.00000, 424.00000,-976.00000,17399.00000,-1959.00000,6288.00000,   3.00000
2007-03-06,16000.00000,6090.00000,5826.00000,4847.00000, 339.00000, 172.00000,-183.00000,11948.00000,-2949.00000,4153.00000,   3.00000
2007-03-14,1130.00000,1213.00000,1214.00000,1168.00000, 804.00000, 506.00000, 340.00000,2445.00000,-192.00000,  29.00000,   3.00000
2007-03-22, 319.00000, 392.00000, 432.00000, 653.00000, 757.00000, 534.00000, 898.00000,1203.00000,  91.00000,-491.00000,   0.00000
2007-03-30, 264.00000, 256.00000, 316.00000, 609.00000, 818.00000, 555.00000,1547.00000,1069.00000, 149.00000,-619.00000,   0.00000
2007-04-15, 263.00000, 302.00000, 269.00000, 626.00000, 559.00000, 287.00000,1159.00000, 929.00000, 214.00000,-281.00000,   0.00000
2007-04-23, 178.00000, 198.00000, 269.00000, 608.00000, 532.00000, 336.00000,1883.00000, 861.00000, 229.00000,-319.00000,   0.00000
2007-05-09, 393.00000, 471.00000, 458.00000,1059.00000,1134.00000, 700.00000,2455.00000,1654.00000, 347.00000,-743.00000,   0.00000
2007-05-17, 386.00000, 499.00000, 517.00000,1508.00000,1152.00000, 676.00000,2284.00000,1955.00000, 673.00000,-629.00000,   0.00000
2007-06-02,-9999.00000,-9999.00000,-9999.00000,-9999.00000,-9999.00000,-9999.00000,2833.00000,-9999.00000,-9999.00000,-9999.00000, 255.00000
2007-06-10, 420.00000, 611.00000, 599.00000,1707.00000,1177.00000, 718.00000,2368.00000,2186.00000, 755.00000,-584.00000,   0.00000
2007-06-18, 321.00000, 532.00000, 530.00000,1906.00000,1385.00000, 748.00000,2931.00000,2281.00000, 976.00000,-745.00000,   0.00000
2007-06-26, 347.00000, 576.00000, 542.00000,1695.00000,1571.00000, 845.00000,3165.00000,2271.00000, 774.00000,-959.00000,   0.00000
2007-07-04, 393.00000, 602.00000, 542.00000,1938.00000,1404.00000, 806.00000,3313.00000,2369.00000, 960.00000,-767.00000,   0.00000
2007-07-12, 489.00000, 738.00000, 677.00000,2248.00000,1723.00000, 981.00000,2793.00000,2838.00000,1069.00000,-958.00000,   0.00000
2007-07-28, 396.00000, 632.00000, 536.00000,2127.00000,1670.00000, 956.00000,3165.00000,2605.00000,1084.00000,-999.00000,   0.00000
2007-08-05,1087.00000,1208.00000,1179.00000,2541.00000,1905.00000,1239.00000, 816.00000,3718.00000, 818.00000,-913.00000,   4.00000
2007-08-13, 418.00000, 673.00000, 651.00000,2108.00000,1830.00000,1122.00000,2960.00000,2768.00000, 976.00000,-1168.00000,   0.00000
2007-08-21, 499.00000, 674.00000, 709.00000,2320.00000,2057.00000,1069.00000,2735.00000,2997.00000,1110.00000,-1228.00000,   0.00000
2007-08-29, 411.00000, 679.00000, 690.00000,2213.00000,2026.00000,1271.00000,3001.00000,2947.00000,1018.00000,-1359.00000,   0.00000
2007-09-06,-9999.00000,-9999.00000,-9999.00000,-9999.00000,-9999.00000,-9999.00000,-9999.00000,-9999.00000,-9999.00000,-9999.00000, 255.00000
2007-09-14, 493.00000, 735.00000, 774.00000,2135.00000,1927.00000,1202.00000,2325.00000,2942.00000, 899.00000,-1224.00000,   0.00000
2007-09-22, 749.00000, 901.00000,1003.00000,2461.00000,2439.00000,1499.00000,1601.00000,3606.00000, 925.00000,-1578.00000,   0.00000
2007-10-08, 730.00000, 927.00000,1007.00000,2164.00000,2086.00000,1411.00000, 932.00000,3314.00000, 697.00000,-1336.00000,   0.00000
2007-10-24, 409.00000, 588.00000, 746.00000,1819.00000,1932.00000,1164.00000,1547.00000,2659.00000, 713.00000,-1307.00000,   0.00000
2007-11-09, 434.00000, 531.00000, 661.00000,1559.00000,1746.00000,1132.00000, 989.00000,2379.00000, 562.00000,-1249.00000,   0.00000
2007-11-25, 539.00000, 653.00000, 782.00000,1759.00000,2162.00000,1233.00000, 340.00000,2786.00000, 603.00000,-1489.00000,   0.00000
2008-04-01,16000.00000,16000.00000,16000.00000,7507.00000, 745.00000, 561.00000,-222.00000,23433.00000,-8082.00000,9318.00000,   3.00000
2008-04-17,-9999.00000,-9999.00000,-9999.00000,-9999.00000,-9999.00000,-9999.00000,-9999.00000,-9999.00000,-9999.00000,-9999.00000, 255.00000
2008-04-25,2236.00000,2233.00000,1997.00000,1752.00000, 803.00000, 449.00000, 499.00000,3850.00000,-507.00000, 663.00000,   3.00000
2008-05-03, 314.00000, 301.00000, 313.00000, 527.00000, 500.00000, 294.00000,1921.00000, 889.00000, 105.00000,-249.00000,   0.00000
